region,admin,stid,year,month,date,depth,sechi,temp_b_adj,salinity_b_adj,pH_b_adj,DO_b_adj,COD_b_adj,NH3-N_b_adj,NO2-_b_adj,NO3-_b_adj,DIN_b_adj,TN_b_adj,DIP_b_adj,TP_b_adj,SAS_b_adj,SS_b_adj,Chla_b_adj
South,Geoje,CK2425,2021,5,2021-05-18,8.000,2.500,0.978,0.761,-0.066,-0.795,-0.681,-26.091,-2.472,-12.507,-41.167,-22.004,-5.566,-2.656,-264.910,-1.623,-0.039
South,Geoje,CK2425,2021,8,2021-08-10,7.000,3.800,10.476,-0.804,-0.491,-2.873,0.521,137.585,-2.521,-2.202,132.861,91.529,16.611,23.744,44.089,2.198,2.248
South,Geoje,CK2425,2021,11,2021-11-20,7.000,7.000,-0.484,-0.194,0.119,0.447,-0.489,-17.595,2.429,23.458,8.291,-6.191,3.311,-10.696,140.779,-1.852,-1.082
South,Geoje,CK2425,2022,2,2022-02-18,10.000,4.800,-8.607,0.990,0.384,3.063,1.965,-15.744,-4.674,-22.315,-42.725,6.930,-7.381,7.003,34.532,9.035,0.616
South,Geoje,CK2425,2022,5,2022-05-11,9.500,7.000,-0.263,0.328,0.146,0.089,0.231,-21.156,-3.998,-21.263,-46.410,-87.178,-11.852,-10.062,-220.329,-2.629,-2.080
South,Geoje,CK2425,2022,8,2022-08-19,10.500,3.500,3.119,0.422,-0.139,-3.462,0.609,54.768,14.751,46.633,116.261,45.139,20.890,26.268,354.592,-1.500,-2.378
South,Geoje,CK2425,2022,11,2022-11-12,9.000,4.000,0.481,0.235,-0.081,0.124,0.077,-7.468,-1.023,-0.111,-8.596,-16.787,4.876,6.973,-71.389,-1.794,-0.487
South,Geoje,CK2425,2023,2,2023-02-11,9.000,5.000,-7.999,0.575,0.169,1.394,0.417,-19.268,-3.943,-20.421,-43.616,-58.517,-9.544,-2.347,-97.489,0.806,-1.457
South,Geoje,CK2425,2023,5,2023-05-26,9.000,6.200,1.431,0.505,-0.011,0.014,1.147,-21.658,-4.553,-22.391,-48.596,-79.657,-10.724,-13.047,-203.109,-2.344,-1.047
South,Geoje,CK2425,2023,8,2023-08-21,10.000,4.000,9.793,-3.050,-0.416,-3.777,-1.135,81.446,0.456,-0.385,81.525,21.190,15.119,4.513,241.142,0.135,-0.694
South,Geoje,CK2425,2023,11,2023-11-12,10.000,5.000,0.803,0.010,-0.416,-0.727,-0.375,11.826,5.696,58.165,75.685,19.950,15.859,13.163,204.272,-1.915,-1.574
South,Geoje,CK2425,2024,2,2024-02-04,9.000,7.000,-8.159,0.575,0.099,2.864,-0.403,-15.678,-3.823,-19.941,-39.446,-64.157,0.066,-5.607,120.741,-4.944,-1.807
South,Geoje,CK2425,2024,5,2024-05-13,9.000,5.500,0.761,0.165,0.119,0.414,2.137,-18.818,-4.053,-22.201,-45.056,-63.867,-8.184,-11.087,-322.979,-2.894,-1.097
South,Geoje,CK2425,2024,8,2024-08-15,9.000,8.000,9.301,-0.125,-0.051,-0.126,0.147,-14.488,-3.883,-17.951,-36.326,168.773,-1.824,-0.177,-272.909,3.706,-0.867
South,Geoje,CK2425,2024,11,2024-11-09,9.000,4.000,2.671,-1.495,-0.141,0.504,-0.783,-11.688,11.907,15.629,15.854,3.753,-7.184,-1.667,-117.929,1.906,3.193
South,Geoje,CK2426,2014,2,2014-02-24,9.500,3.000,-7.127,0.993,0.194,2.332,-0.597,-20.932,-5.405,-38.115,-64.548,7.819,-6.213,0.843,-19.333,-3.912,4.732
South,Geoje,CK2426,2014,5,2014-05-28,8.400,3.600,0.489,0.518,0.059,0.107,-0.328,-8.323,-3.446,-32.192,-44.054,19.701,-5.164,2.978,-150.668,6.294,0.247
South,Geoje,CK2426,2014,8,2014-08-23,9.300,2.900,6.403,-1.310,-0.147,-1.626,-0.551,19.069,2.305,-7.184,14.196,109.525,-3.713,1.049,60.961,-4.366,4.448
South,Geoje,CK2426,2014,11,2014-11-07,19.000,4.900,0.687,0.020,0.021,-0.589,0.034,19.184,6.282,42.037,67.499,149.096,6.651,6.235,186.768,1.424,0.016
South,Geoje,CK2426,2015,2,2015-02-07,8.500,3.500,-7.316,0.599,0.169,2.641,-0.026,-23.424,-3.952,-28.858,-56.227,-2.252,-4.714,-4.125,68.036,-2.279,1.779
South,Geoje,CK2426,2015,5,2015-05-19,8.500,3.700,0.114,-0.421,0.119,0.221,-0.266,-14.624,-3.352,-22.058,-40.027,275.148,-8.914,-4.825,-190.864,-1.279,0.259
South,Geoje,CK2426,2015,8,2015-08-09,10.000,3.600,3.817,-0.081,-0.053,0.672,-0.448,-15.037,-5.232,-36.444,-56.709,-19.045,-5.262,-8.373,-129.517,8.321,0.933
South,Geoje,CK2426,2015,11,2015-11-10,9.000,3.200,0.608,-0.704,-0.118,-1.499,-0.277,40.572,12.621,55.714,108.913,231.384,15.537,6.859,364.251,-4.846,-1.499
South,Geoje,CK2426,2016,2,2016-02-15,9.500,4.000,-7.257,0.273,0.254,1.952,-0.377,-3.432,-3.105,40.385,33.952,95.619,2.087,-7.957,-2.433,-0.012,-1.558
South,Geoje,CK2426,2016,5,2016-05-13,10.000,3.200,-1.593,0.139,-0.023,0.022,-0.798,0.163,-1.532,-20.544,-21.909,-85.945,-7.262,-10.673,-116.617,6.221,-0.577
South,Geoje,CK2426,2016,8,2016-08-10,10.000,6.000,7.747,0.019,0.027,-0.208,0.032,-15.737,-6.132,-40.344,-62.209,-58.545,-11.062,-6.473,-288.617,-3.279,-0.307
South,Geoje,CK2426,2016,11,2016-11-05,9.500,2.000,0.983,-0.947,-0.156,-1.368,-0.377,24.768,24.295,73.685,122.752,131.319,12.987,11.343,300.067,2.288,-1.458
South,Geoje,CK2426,2017,2,2017-02-07,10.000,5.600,-6.653,0.719,0.017,1.472,1.012,-6.497,-0.642,14.516,7.371,-88.225,2.658,-3.673,1.823,-4.029,-1.837
South,Geoje,CK2426,2017,5,2017-05-14,10.000,4.200,-0.633,0.829,0.007,0.102,-0.358,-22.327,-4.282,-26.394,-52.999,-111.545,-6.052,-13.973,-128.607,-2.979,-1.207
South,Geoje,CK2426,2017,8,2017-08-12,10.500,5.000,6.581,-0.254,-0.101,-2.037,0.642,-21.021,1.921,-4.763,-23.849,-4.159,2.539,-0.979,177.019,2.805,0.265
South,Geoje,CK2426,2017,11,2017-11-13,9.500,6.500,0.383,-0.247,-0.146,-2.628,0.373,11.008,12.635,28.785,52.432,-41.231,5.637,-1.937,143.407,-5.362,-1.458
South,Geoje,CK2426,2018,2,2018-02-24,11.000,6.000,-7.334,1.133,0.192,2.033,0.092,-10.576,-3.966,-13.132,-27.670,-85.024,3.740,-4.376,-141.895,0.138,-1.944
South,Geoje,CK2426,2018,5,2018-05-19,10.500,3.600,-0.679,0.276,0.099,0.393,0.082,-14.341,-6.799,-37.883,-59.019,-66.019,-13.451,-6.459,-141.401,-0.545,0.085
South,Geoje,CK2426,2018,8,2018-08-14,8.900,3.200,8.483,-0.355,-0.079,-2.723,0.171,-10.387,-4.973,-33.421,-48.775,-55.533,-9.214,-0.888,-173.462,0.028,1.889
South,Geoje,CK2426,2018,11,2018-11-06,10.000,3.000,0.217,0.309,-0.083,-0.228,-0.178,14.083,6.788,54.416,75.291,33.825,10.068,9.487,190.143,-2.709,-0.497
South,Geoje,CK2426,2019,2,2019-02-25,9.500,4.000,-4.677,1.003,0.114,2.812,0.323,-3.112,-2.335,-3.055,-8.498,-32.691,-0.783,-3.487,-115.533,-3.612,-1.068
South,Geoje,CK2426,2019,5,2019-05-01,10.500,5.600,-2.449,0.756,0.029,0.943,0.102,-19.771,-6.959,-37.223,-63.949,-80.339,-7.261,-6.119,-175.811,-3.595,-1.495
South,Geoje,CK2426,2019,8,2019-08-08,10.500,6.000,3.511,-0.314,-0.051,0.183,1.302,-21.741,-3.609,-24.903,-50.259,-51.789,-2.611,0.611,-108.581,-1.945,1.965
South,Geoje,CK2426,2019,11,2019-11-07,19.000,5.300,1.807,-0.540,0.001,0.531,-0.036,5.444,-2.878,-25.133,-22.581,-37.454,-6.849,-1.435,-144.862,-1.026,2.116
South,Geoje,CK2426,2020,2,2020-02-19,8.600,4.000,-5.811,0.530,0.720,2.835,0.166,-21.374,-4.097,-32.243,-57.709,-93.635,-4.514,-0.258,92.889,-1.403,1.642
South,Geoje,CK2426,2020,5,2020-05-18,9.000,4.100,-0.632,0.516,0.032,1.051,-0.387,-13.298,-4.509,-32.736,-50.527,-89.316,-6.353,-5.921,-140.319,-3.296,-0.429
South,Geoje,CK2426,2020,8,2020-08-07,8.000,2.000,2.639,-1.078,-0.253,-0.790,0.274,2.931,2.345,28.111,33.384,20.453,6.855,9.551,192.480,-0.483,1.708
South,Geoje,CK2426,2020,11,2020-11-13,8.000,4.000,0.209,-0.268,-0.043,-1.100,-0.046,-1.589,9.275,68.481,76.174,23.963,14.815,13.051,206.650,-3.813,-0.372
South,Geoje,CK2426,2021,2,2021-02-04,9.000,5.500,-5.542,0.916,-0.128,1.331,-0.557,-18.098,0.241,17.514,-0.337,-74.246,-1.423,-5.481,-118.479,-2.346,-1.329
South,Geoje,CK2426,2021,5,2021-05-18,8.500,3.500,0.374,0.419,-0.091,-0.259,-0.166,11.076,-2.752,-20.758,-12.527,-25.352,-4.914,0.175,-180.964,5.021,0.099
South,Geoje,CK2426,2021,8,2021-08-10,7.000,4.800,10.060,-1.371,-0.218,-1.150,1.175,119.390,-0.271,-19.171,99.955,36.261,-2.506,0.964,-91.532,3.970,2.286
South,Geoje,CK2426,2021,11,2021-11-20,8.000,4.000,-0.631,0.132,0.007,-0.990,-0.396,-10.129,7.425,101.171,98.474,51.853,14.915,14.731,358.300,-1.563,-0.732
South,Geoje,CK2426,2022,2,2022-02-18,10.000,4.200,-7.813,0.859,0.287,2.462,0.922,-18.237,-6.532,-38.844,-63.609,-62.345,-5.662,-1.473,1.183,3.121,1.333
South,Geoje,CK2426,2022,5,2022-05-11,10.000,7.500,-0.923,0.219,0.157,0.132,-0.428,-19.937,-6.132,-38.944,-65.009,-86.845,-12.562,-8.273,-202.217,-2.879,-0.457
South,Geoje,CK2426,2022,8,2022-08-19,10.000,4.300,2.117,0.359,-0.143,-2.518,0.312,8.863,5.068,42.256,56.191,29.355,12.238,14.327,215.183,-2.879,-1.177
South,Geoje,CK2426,2022,11,2022-11-12,9.800,3.700,0.467,0.087,-0.144,-1.466,0.069,34.765,2.278,23.388,60.436,47.261,16.538,22.933,208.077,36.868,-1.351
South,Geoje,CK2426,2023,2,2023-02-11,10.000,5.000,-6.143,0.749,0.067,-0.478,-0.168,-7.007,-2.582,9.936,0.361,-53.405,1.108,-1.793,-3.557,0.921,-1.287
South,Geoje,CK2426,2023,5,2023-05-26,10.000,5.500,0.337,0.369,-0.013,0.212,0.662,-15.807,-5.702,-36.754,-58.259,-88.045,-8.562,-10.263,-206.447,-3.279,0.413
South,Geoje,CK2426,2023,8,2023-08-21,11.000,7.000,8.606,-2.807,-0.178,-3.407,-0.168,70.044,0.694,-4.132,66.610,22.096,8.330,5.394,227.535,0.788,-1.294
South,Geoje,CK2426,2023,11,2023-11-12,11.000,4.000,-0.204,0.203,-0.278,-1.327,-0.078,19.124,4.194,71.208,94.530,35.156,19.060,18.604,297.705,-4.462,-1.334
South,Geoje,CK2426,2024,2,2024-02-04,10.000,6.000,-6.493,0.669,-0.093,1.372,-0.258,-6.077,-0.602,34.366,27.691,24.395,7.438,-0.373,132.103,-5.229,-1.257
South,Geoje,CK2426,2024,5,2024-05-13,10.000,4.500,0.037,0.059,0.107,0.902,-0.058,-14.917,-6.132,-39.464,-60.509,-85.905,-9.432,-10.103,-232.207,-0.179,-0.947
South,Geoje,CK2426,2024,8,2024-08-15,9.000,9.000,10.478,-1.824,0.062,-0.329,0.413,-17.288,-5.109,-34.376,-56.757,129.504,-9.483,-11.651,-189.459,-0.646,-0.199
South,Geoje,CK2426,2024,11,2024-11-08,10.000,6.000,2.757,-1.151,-0.193,0.002,-0.838,-5.447,14.658,23.096,32.311,5.155,0.738,2.207,-31.197,0.021,0.853
South,Geoje,CK2429,2014,2,2014-02-23,20.000,4.000,-5.530,0.987,0.076,1.270,-0.159,-4.824,-2.922,-8.428,-16.081,42.012,-0.601,-2.805,-116.492,-3.033,-0.028
South,Geoje,CK2429,2014,5,2014-05-27,20.000,6.400,-0.910,0.707,0.096,0.050,-0.459,-1.424,-2.622,-40.828,-44.881,23.412,-3.601,-0.605,-79.892,-2.833,0.232
South,Geoje,CK2429,2014,8,2014-08-23,20.500,0.900,3.408,-0.157,-0.163,-2.433,0.095,1.691,9.452,88.819,99.956,95.177,7.844,8.401,392.550,4.290,-1.829
South,Geoje,CK2429,2014,11,2014-11-15,9.500,6.300,-2.654,0.004,-0.092,0.583,-0.661,-5.538,7.617,11.270,13.346,76.748,-3.348,-3.217,2.323,-0.612,1.711
South,Geoje,CK2429,2015,2,2015-02-07,21.000,5.000,-3.864,0.450,0.028,1.764,-0.482,-11.194,-0.073,45.667,34.393,22.342,-0.211,-2.894,-31.508,-3.787,-0.061
South,Geoje,CK2429,2015,5,2015-05-19,21.000,3.200,-1.074,0.150,0.038,-0.386,-0.542,2.706,-0.873,17.467,19.293,102.142,-0.011,2.806,46.192,-1.487,0.059
South,Geoje,CK2429,2015,8,2015-08-17,19.500,4.800,6.231,-0.879,-0.035,-1.067,-0.023,-5.439,-3.896,-60.076,-69.318,-21.753,-5.346,-8.010,-8.234,-0.056,1.544
South,Geoje,CK2429,2015,11,2015-11-09,20.500,5.800,2.458,-0.907,-0.013,0.157,-0.495,5.791,1.552,-16.181,-8.844,87.977,-1.656,-7.099,-9.350,-5.410,-0.879
South,Geoje,CK2429,2016,2,2016-02-28,20.500,5.000,-5.702,0.033,0.297,3.797,0.035,-3.909,-6.748,-61.881,-72.544,29.877,-9.356,-9.899,-309.450,-3.810,4.481
South,Geoje,CK2429,2016,5,2016-05-13,20.000,4.200,-0.420,-0.023,-0.014,0.360,-1.029,8.376,3.678,-27.128,-15.081,-13.488,-5.801,-7.605,-30.692,-1.333,-1.058
South,Geoje,CK2429,2016,8,2016-08-09,20.000,6.500,4.840,-0.723,-0.064,-1.930,-0.079,11.576,0.278,-31.428,-19.581,8.212,-1.801,3.695,-36.292,-2.733,1.342
South,Geoje,CK2429,2016,11,2016-11-05,20.500,4.100,2.958,-0.917,-0.093,-1.213,-0.465,3.891,14.452,40.119,58.456,69.177,4.444,1.801,203.150,0.790,-1.379
South,Geoje,CK2429,2017,2,2017-02-07,20.000,4.800,-4.940,0.387,0.036,1.840,0.581,0.546,-0.922,6.292,5.909,-28.588,0.979,-5.835,-79.962,-3.583,-1.708
South,Geoje,CK2429,2017,5,2017-05-14,19.500,2.800,-1.299,0.751,0.015,0.173,0.437,-11.039,3.384,-13.036,-20.698,-68.953,-0.936,-8.510,-32.154,-0.056,-1.396
South,Geoje,CK2429,2017,8,2017-08-23,20.500,2.700,0.688,0.633,-0.103,-2.643,0.295,-10.949,7.782,64.429,61.256,47.297,7.244,10.501,309.700,12.040,-0.779
South,Geoje,CK2429,2017,11,2017-11-12,19.500,9.000,1.511,-0.269,-0.015,-0.787,0.307,-10.849,1.144,-12.546,-22.258,-66.843,-0.566,-5.120,-85.134,-6.206,-1.106
South,Geoje,CK2429,2018,2,2018-02-24,20.000,4.000,-6.570,0.717,0.226,3.390,0.211,-8.934,-7.112,-56.618,-72.671,-71.048,1.819,-6.025,-291.172,-1.683,-1.198
South,Geoje,CK2429,2018,5,2018-05-25,20.000,4.900,-0.100,0.317,0.136,0.760,0.191,-4.884,-7.312,-63.528,-75.731,-106.818,-12.091,-10.675,-45.072,-0.833,0.102
South,Geoje,CK2429,2018,8,2018-08-14,20.500,3.600,9.188,-0.927,-0.043,-3.373,0.405,18.131,-1.648,-33.481,-17.004,-45.313,-0.656,-0.599,38.940,-0.440,-0.399
South,Geoje,CK2429,2018,11,2018-11-06,20.000,5.500,1.160,-0.113,-0.054,0.930,-0.379,7.806,3.888,62.382,74.069,24.122,6.619,10.375,162.068,-6.963,2.282
South,Geoje,CK2429,2019,2,2019-02-25,20.000,4.100,-3.140,0.727,0.136,1.690,0.401,-4.524,-2.502,-16.628,-23.661,-57.998,-4.721,-3.725,-173.822,-2.833,-1.368
South,Geoje,CK2429,2019,5,2019-05-01,20.000,6.800,-1.050,0.127,0.076,1.440,0.331,-7.544,-6.662,-32.178,-46.401,-40.188,-10.241,-10.055,-274.952,-6.583,-1.258
South,Geoje,CK2429,2019,8,2019-08-08,2.000,6.000,0.472,0.209,0.045,-0.292,0.301,4.317,-3.418,2.924,3.823,-21.896,2.066,0.643,16.510,-0.204,-1.692
South,Geoje,CK2429,2019,11,2019-11-06,19.000,4.500,3.543,-0.706,-0.016,-0.414,-0.367,-0.094,-2.711,-32.544,-35.355,-45.728,-6.361,31.155,-85.486,-4.679,1.846
South,Geoje,CK2429,2020,2,2020-02-08,19.000,5.600,-3.377,0.364,0.064,-0.544,-0.277,-9.674,-0.171,45.876,36.025,60.822,-0.541,0.955,100.014,16.421,-1.164
South,Geoje,CK2429,2020,5,2020-05-18,19.000,4.000,-1.287,0.544,0.134,1.656,-0.177,-0.054,0.159,-45.474,-45.375,-54.158,-3.701,-7.875,-127.516,-1.829,-0.644
South,Geoje,CK2429,2020,8,2020-08-20,18.000,3.300,-0.823,0.492,-0.388,-1.708,-0.935,-6.114,7.171,139.271,140.322,83.382,24.509,17.204,446.169,5.426,-0.190
South,Geoje,CK2429,2020,11,2020-11-14,18.000,5.500,0.917,-0.388,0.142,0.822,0.265,-3.494,-5.199,-42.949,-51.658,-39.498,-5.591,-2.666,-181.591,1.776,3.030
South,Geoje,CK2429,2021,2,2021-02-05,19.000,4.000,-4.007,0.284,-0.096,1.476,-0.547,-3.274,-1.191,-9.344,-13.815,-13.558,-0.911,-7.045,-119.616,4.271,-1.524
South,Geoje,CK2429,2021,5,2021-05-14,19.000,4.500,-0.297,0.614,0.084,0.636,-0.067,-11.954,-3.571,-29.224,-44.755,-32.418,-11.091,-4.015,-157.776,2.121,1.106
South,Geoje,CK2429,2021,8,2021-08-11,18.000,3.900,9.917,-2.408,-0.008,-1.198,1.265,10.016,-0.819,-34.419,-25.228,-2.608,-2.801,0.404,-73.711,-1.124,0.710
South,Geoje,CK2429,2021,11,2021-11-21,18.000,4.000,-0.053,-0.268,0.112,-0.308,0.075,-3.414,0.841,24.201,21.632,-10.648,6.619,3.624,154.769,-2.774,1.970
South,Geoje,CK2429,2022,2,2022-02-17,20.000,3.700,-4.780,0.687,0.056,1.690,1.761,-4.624,-2.322,-7.128,-13.981,-48.388,-0.801,-3.505,-71.692,-1.433,0.382
South,Geoje,CK2429,2022,5,2022-05-03,20.700,7.000,-1.029,-0.310,-0.083,0.949,0.550,-8.543,-4.558,-52.121,-65.230,-46.277,-12.318,-7.637,-282.333,16.359,-0.756
South,Geoje,CK2429,2022,8,2022-08-18,20.800,4.000,-0.967,0.553,-0.123,-2.349,0.013,3.640,3.537,74.208,81.378,70.396,16.851,16.944,288.375,-4.356,-1.114
South,Geoje,CK2429,2022,11,2022-11-12,20.500,7.000,2.608,-0.177,-0.003,-0.343,-0.095,6.091,-0.848,-22.681,-17.444,-17.423,1.744,2.901,-7.050,-2.910,-1.069
South,Geoje,CK2429,2023,2,2023-02-11,20.000,4.800,-4.030,0.597,0.076,1.660,-0.499,-8.064,-3.062,-17.898,-29.041,-35.728,-2.521,-2.115,-103.342,8.767,-0.338
South,Geoje,CK2429,2023,5,2023-05-18,20.000,3.300,-0.840,0.447,0.006,-0.540,0.111,10.776,0.828,-7.118,4.469,11.802,-4.131,-3.915,29.488,-3.133,0.482
South,Geoje,CK2429,2023,8,2023-08-21,20.000,3.000,8.490,-1.603,0.086,-2.550,0.451,12.846,8.638,-20.658,0.829,-21.178,3.519,-1.495,231.198,-1.333,-1.218
South,Geoje,CK2429,2023,11,2023-11-12,20.000,4.500,-0.010,0.677,-0.284,-3.470,0.461,14.346,0.618,122.862,137.819,70.162,24.329,21.945,522.188,3.317,-1.598
South,Geoje,CK2429,2024,2,2024-02-07,21.000,3.200,-3.494,0.100,-0.072,1.434,-0.412,-4.234,1.587,70.817,68.163,12.802,6.379,-1.534,74.352,3.413,1.559
South,Geoje,CK2429,2024,5,2024-05-04,19.000,4.500,-0.457,0.164,0.064,0.516,0.103,19.756,-2.991,-43.224,-26.465,-14.568,-5.651,-7.695,-128.356,-1.279,1.516
South,Geoje,CK2429,2024,8,2024-08-06,20.000,3.000,0.320,0.297,-0.144,-1.530,-0.579,2.656,1.678,69.642,73.979,56.332,9.199,16.265,147.258,2.567,1.252
South,Geoje,CK2429,2024,11,2024-11-17,20.000,6.000,4.000,-1.243,-0.124,0.050,0.091,9.616,-4.132,-47.498,-42.011,-69.128,-6.801,-7.445,-222.592,-2.233,0.142
South,Geoje,CK2430,2014,2,2014-02-23,18.800,8.500,-4.430,0.709,0.082,1.148,-0.265,138.695,-0.214,-14.949,123.532,244.325,0.769,22.252,-46.793,12.248,-0.579
South,Geoje,CK2430,2014,5,2014-05-27,19.200,4.800,-1.004,0.485,0.098,0.483,-0.979,-6.682,-0.531,-42.442,-49.755,7.800,-4.408,-2.154,-62.023,-2.610,-0.285
South,Geoje,CK2430,2014,8,2014-08-23,18.200,3.400,5.601,-1.271,0.028,0.054,0.336,-7.391,-3.639,-50.909,-61.938,-0.788,-7.416,-7.540,-51.997,-3.315,1.429
South,Geoje,CK2430,2014,11,2014-11-15,10.500,3.000,0.639,-0.270,-0.073,-0.880,-0.663,-1.419,0.965,4.887,4.431,35.072,-0.531,0.520,7.415,2.877,-0.691
South,Geoje,CK2430,2015,2,2015-02-07,19.000,4.000,-4.547,0.472,0.030,0.566,-0.442,-10.843,0.727,20.704,10.689,27.962,0.730,-1.151,2.042,-4.031,-0.162
South,Geoje,CK2430,2015,5,2015-05-19,20.000,3.500,-1.942,-0.042,0.071,-0.146,-0.917,-2.935,-0.366,8.071,4.772,59.149,-2.963,-2.665,29.616,-2.326,0.814
South,Geoje,CK2430,2015,8,2015-08-17,18.000,7.600,6.349,-1.234,0.069,0.177,1.863,-4.552,-3.780,-52.563,-60.894,-23.925,-7.877,-6.437,-82.432,-0.736,1.162
South,Geoje,CK2430,2015,11,2015-11-09,19.000,6.000,1.763,-1.218,-0.020,-0.564,-0.562,3.257,4.527,-0.796,6.989,131.862,-0.470,-5.651,52.842,-1.331,-1.072
South,Geoje,CK2430,2016,2,2016-02-23,18.000,4.000,-4.881,0.436,0.189,2.227,-0.347,-2.652,-1.280,25.537,21.706,150.375,1.023,-3.937,34.668,4.564,-0.958
South,Geoje,CK2430,2016,5,2016-05-13,18.500,3.500,-1.354,0.179,-0.005,0.321,-0.884,6.652,5.623,-29.079,-16.803,-56.331,-5.373,-8.494,-78.095,-0.383,-0.985
South,Geoje,CK2430,2016,8,2016-08-10,19.000,9.000,4.333,-0.468,0.030,-0.884,-0.112,-5.643,-3.073,-42.696,-51.411,-45.338,-9.070,-4.451,-154.258,-1.931,2.228
South,Geoje,CK2430,2016,11,2016-11-05,19.000,3.100,2.043,-0.268,-0.080,-1.494,-0.512,-7.143,3.327,50.204,46.389,52.062,3.330,3.249,115.642,-1.731,-1.292
South,Geoje,CK2430,2017,2,2017-02-07,18.000,6.800,-3.991,0.626,0.009,1.327,0.563,1.618,0.810,6.857,9.286,-12.605,2.433,-1.487,-59.722,-5.936,-1.478
South,Geoje,CK2430,2017,5,2017-05-14,18.000,4.900,-1.571,0.576,0.029,0.537,0.183,-8.792,3.580,-22.243,-27.454,-75.025,-2.957,-7.237,-36.792,-3.786,-0.188
South,Geoje,CK2430,2017,8,2017-08-23,18.000,5.000,5.329,-0.764,0.029,-1.663,-0.057,-9.692,2.300,7.847,0.456,-8.085,4.233,-0.347,-12.932,-0.736,-0.188
South,Geoje,CK2430,2017,11,2017-11-12,18.000,5.700,0.889,-0.244,-0.021,-0.933,0.473,-9.432,1.750,-0.233,-7.914,-44.685,-0.977,-1.827,2.248,-5.486,-0.108
South,Geoje,CK2430,2018,2,2018-02-24,18.500,7.000,-4.634,0.819,0.135,1.591,0.046,-8.698,-4.827,11.801,-1.723,-49.951,6.337,0.816,-43.555,-2.133,-1.575
South,Geoje,CK2430,2018,5,2018-05-25,18.000,5.900,-0.391,0.386,0.159,1.247,0.173,-6.662,-4.380,-58.373,-69.414,-107.595,-9.287,-9.057,-137.842,2.264,0.602
South,Geoje,CK2430,2018,8,2018-08-14,19.000,4.500,2.843,-0.238,-0.120,-3.624,-0.612,-1.493,-2.173,18.604,14.939,1.802,2.430,3.699,51.902,-0.701,-0.442
South,Geoje,CK2430,2018,11,2018-11-06,17.500,5.500,0.631,0.253,-0.006,1.372,-0.409,3.693,1.376,33.374,38.454,20.002,5.599,5.430,119.922,-4.558,0.079
South,Geoje,CK2430,2019,2,2019-02-25,19.500,3.800,-2.680,0.695,0.116,2.890,2.381,-7.549,-0.219,-18.342,-26.110,-22.564,-2.966,-3.068,-114.111,-4.978,-0.839
South,Geoje,CK2430,2019,5,2019-05-01,19.000,9.000,-2.127,0.322,0.070,1.486,0.078,-10.463,-4.843,-51.866,-67.181,-56.748,-9.100,-7.711,-164.988,-5.281,-0.462
South,Geoje,CK2430,2019,8,2019-08-08,19.000,6.500,2.553,-0.298,-0.090,-1.074,0.978,-8.243,-1.043,8.464,-0.821,-8.188,5.900,11.049,97.232,-0.331,1.188
South,Geoje,CK2430,2019,11,2019-11-06,17.000,5.000,2.964,-0.470,-0.002,-0.112,-0.441,-6.031,4.972,11.421,10.362,-30.162,1.606,2.407,61.935,-6.041,0.066
South,Geoje,CK2430,2020,2,2020-02-08,16.000,3.300,-3.481,0.594,0.098,-0.221,-0.006,-5.260,-0.405,11.974,6.309,13.321,1.429,1.682,0.681,3.354,-1.289
South,Geoje,CK2430,2020,5,2020-05-18,17.000,5.400,-1.136,0.320,0.118,2.208,-0.161,19.969,-4.268,-56.479,-40.778,-62.532,-8.344,-3.083,-173.965,-4.241,0.896
South,Geoje,CK2430,2020,8,2020-08-20,18.000,4.300,-1.361,0.336,-0.321,-0.863,-0.607,-10.212,-0.360,137.757,127.176,56.015,20.133,14.443,363.728,-0.086,-0.328
South,Geoje,CK2430,2020,11,2020-11-14,17.000,5.000,0.714,-0.170,0.028,-0.842,0.099,-3.381,-1.018,27.511,23.102,-5.472,4.706,6.497,51.995,0.359,1.396
South,Geoje,CK2430,2021,2,2021-02-05,18.000,5.000,-3.191,0.806,-0.161,0.967,-0.197,-7.962,-1.290,-4.303,-13.554,-86.275,-0.017,-9.237,-95.192,-2.136,-1.338
South,Geoje,CK2430,2021,5,2021-05-15,18.000,4.500,-0.591,0.546,0.079,1.317,-0.147,-9.752,0.120,-41.063,-50.794,-40.825,-9.277,-3.737,-136.032,-0.936,0.152
South,Geoje,CK2430,2021,8,2021-08-11,18.000,5.500,8.589,-1.924,0.059,-1.083,-0.307,23.148,-2.380,-27.663,-6.894,-37.105,-1.157,-1.517,50.008,3.334,-0.578
South,Geoje,CK2430,2021,11,2021-11-21,18.000,4.000,-0.311,0.136,0.089,-1.173,0.193,-7.012,0.920,65.097,59.006,10.755,11.833,15.773,214.258,-1.986,1.002
South,Geoje,CK2430,2022,2,2022-02-17,17.000,5.800,-5.146,0.600,0.138,1.788,2.139,-2.761,-2.188,-15.729,-20.678,-36.112,-4.384,-1.023,-139.605,1.959,-0.764
South,Geoje,CK2430,2022,5,2022-05-03,18.000,6.000,-2.071,-0.094,-0.001,-2.353,0.393,-1.852,0.320,-41.763,-43.294,-41.525,-9.277,-4.837,-163.132,11.064,-0.708
